brand,market,media,month,year,est,flight,version,buyer,iscis,stations,comments,source_file,asset_count,is_revised,is_seasonal,inactive_market,conflict
WK,HSV,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-HUNT-0224-05_30 Insurance Experts; WK-HUNT-0224-06_15 Insurance Experts; WK-HUNT-0224-09_30 Auto Accidents; WK-HUNT-0224-10_15 Auto Accidents; WK-HUNT-0224-11_30 Commercial Vehicles; WK-HUNT-0224-12_15 Commercial Vehicles; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-17_30 More To Us; WK-HUNT-0224-18_15 More To Us; WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-99-04_General Injury.mpg; WK-HUNT-0324-07_30 Weekends.mpg,,Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,18,,,,
WK,MTG,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-MONT-0224-05_30 Insurance Experts; WK-MONT-0224-06_15 Insurance Experts; WK-MONT-0224-09_30 Auto Accidents; WK-MONT-0224-10_15 Auto Accidents; WK-MONT-0224-11_30 Commercial Vehicles; WK-MONT-0224-13_30 Premises Liability.mpg; WK-MONT-0224-14_15 Premises Liability.mp4; WK-MONT-0224-15_15 On The Job Injury.mpg; WK-MONT-0224-16_30 On The Job Injury.mpg; WK-MONT-0224-17_30 More To Us; WK-MONT-0224-18_15 More To Us; WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-93-05_General Injury.mpg; WK-MONT-0224-94-10_General Injury.mpg; WK-MONT-0224-99-04_General Injury.mpg; WK-MONT-0324-04_15 Trucking Accident.mpg; WK-MONT-0324-07_30 Weekends.mpg,,Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,18,,,,
WK,DHN,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-DOTH-0224-06_15 Insurance Experts; WK-DOTH-0224-09_30 Auto Accidents; WK-DOTH-0224-10_15 Auto Accidents; WK-DOTH-0224-13_30 Premises Liability; WK-DOTH-0224-14_15 Premises Liability; WK-DOTH-0224-15_15 On The Job Injury.mpg; WK-DOTH-0224-16_30 On The Job Injury.mpg; WK-DOTH-0224-17_30 More To Us; WK-DOTH-0224-18_15 More To Us; WK-DOTH-0224-91-05_Commercial Vehicles.mpg; WK-DOTH-0224-92-10_Commercial Vehicles.mpg; WK-DOTH-0224-93-05_General Injury.mpg; WK-DOTH-0224-94-10_General Injury.mpg; WK-DOTH-0224-99-04_General Injury.mpg; WK-DOTH-0324-07_30 Weekends.mpg,,Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,15,,,,
WK,CHA,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-CHAT-0224-04_15 Channel Flipping.mpg; WK-CHAT-0224-05_30 Insurance Experts.mpg; WK-CHAT-0224-09_30 Auto Accidents; WK-CHAT-0224-10_15 Auto Accidents; WK-CHAT-0224-13_30 Premises Liability.mpg; WK-CHAT-0224-14_15 Premises Liability.mpg; WK-CHAT-0224-15_15 On The Job Injury.mpg; WK-CHAT-0224-16_30 On The Job Injury.mpg; WK-CHAT-0224-17_30 More To Us.mpg; WK-CHAT-0224-18_15 More To Us; WK-CHAT-0224-91-05_Commercial Vehicles; WK-CHAT-0224-92-10_Commercial Vehicles; WK-CHAT-0224-93-05_General Injury.mpg; WK-CHAT-0224-94-10_General Injury.mpg; WK-CHAT-0224-99-04_General Injury.mpg; WK-CHAT-0324-04_15 Trucking Accident .mpg; WK-CHAT-0324-05_30 Commercial Accidents; WK-CHAT-0324-07_30 Weekends.mpg,,Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,18,,,,
WK,KNX,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-KNOX-0224-05_30 Insurance Experts.mpg; WK-KNOX-0224-09_30 Auto Accidents; WK-KNOX-0224-09_30 Auto Accidents.mpg; WK-KNOX-0224-14_15 Premises Liability; WK-KNOX-0224-15_15 On The Job Injury.mpg; WK-KNOX-0224-16_30 On The Job Injury.mpg; WK-KNOX-0224-18_15 More To Us; WK-KNOX-0224-91-05_Commercial Vehicles.mpg; WK-KNOX-0224-92-10_Commercial Vehicles.mpg; WK-KNOX-0224-93-05_General Injury.mpg; WK-KNOX-0224-94-10_General Injury.mpg; WK-KNOX-0224-99-04_General Injury.mpg; WK-KNOX-0324-04_15 Trucking Accident.mpg; WK-KNOX-0324-05_30 Commercial Accidents; WK-KNOX-0324-07_30 Weekends.mpg,,Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,15,,,,
WK,PAN,TV,August,2024,,"8/1-8/2,8/5-8/9, 8/12-8/16, 8/19-8/23, 8/26-8/30 | 8/1/2024-8/31/2024 | 8/3-8/4, 8/10-8/11, 8/17-8/18, 8/24-8/25, 8/31-9/1",,,WK-PANA-0224-06_15 Insurance Experts; WK-PANA-0224-08_15 Communication.mpg; WK-PANA-0224-09_30 Auto Accidents; WK-PANA-0224-10_15 Auto Accidents; WK-PANA-0224-11_30 Commercial Vehicles.mpg; WK-PANA-0224-12_15 Commercial Vehicles.mpg; WK-PANA-0224-13_30 Premises Liability; WK-PANA-0224-14_15 Premises Liability; WK-PANA-0224-17_30 More To Us; WK-PANA-0224-18_15 More To Us.mpg; WK-PANA-0224-86-04_Premises Liability.mpg; WK-PANA-0224-91-05_Commercial Vehicles.mpg; WK-PANA-0224-92-10_Commercial Vehicles.mpg; WK-PANA-0324-07_30 Weekends.mpg,,Panama City (inactive market). Source: 08. August 2024 Traffic Instructions.xlsx,08. August 2024 Traffic Instructions.xlsx,14,,,Y,
WK,BRM,TV,September,2024,,"8/1/2024-8/31/2024 | 8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-BHAM-0224-01_30 Lunch Pail; WK-BHAM-0224-02_15 Lunch Pail; WK-BHAM-0224-03_30 Channel Flipping; WK-BHAM-0224-04_15 Channel Flipping; WK-BHAM-0224-06_15 Insurance Experts; WK-BHAM-0224-13_30 Premises Liability.mpg; WK-BHAM-0224-14_15 Premises Liability.mpg; WK-BHAM-0224-15_15 On The Job Injury.mpg; WK-BHAM-0224-16_30 On The Job Injury.mpg; WK-BHAM-0224-18_15 More To Us.mpg; WK-BHAM-0224-91-05_Commercial Vehicles; WK-BHAM-0224-92-10_Commercial Vehicles; WK-BHAM-0224-93-05_General Injury.mpg; WK-BHAM-0224-94-10_General Injury.mpg; WK-BHAM-0224-99-04_General Injury.mpg; WK-BHAM-0324-01_30 Car Wreck; WK-BHAM-0324-02_15 Car Wreck; WK-BHAM-0324-03_30 Trucking Accident; WK-BHAM-0324-04_15 Trucking Accident; WK-BHAM-0324-07 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,20,,,,
WK,HSV,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-HUNT-0224-03_30 Channel Flipping; WK-HUNT-0224-04_15 Channel Flipping; WK-HUNT-0224-07_30 Communication; WK-HUNT-0224-08_15 Communication; WK-HUNT-0224-10_15 Auto Accidents; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-99-04_General Injury.mpg; WK-HUNT-0324-01_30 Car Wreck; WK-HUNT-0324-02_15 Car Wreck; WK-HUNT-0324-03_30 Trucking Accident; WK-HUNT-0324-04_15 Trucking Accident; WK-HUNT-0324-07_30 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,19,,,,
WK,MTG,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-MONT-0224-03_30 Channel Flipping; WK-MONT-0224-04_15 Channel Flipping; WK-MONT-0224-07_30 Communication; WK-MONT-0224-08_15 Communication; WK-MONT-0224-13_30 Premises Liability.mpg; WK-MONT-0224-14_15 Premises Liability.mp4; WK-MONT-0224-15_15 On The Job Injury.mpg; WK-MONT-0224-16_30 On The Job Injury.mpg; WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-93-05_General Injury.mpg; WK-MONT-0224-94-10_General Injury.mpg; WK-MONT-0224-99-04_General Injury.mpg; WK-MONT-0324-01_30 Car Wreck; WK-MONT-0324-02_15 Car Wreck; WK-MONT-0324-03_30 Trucking Accident; WK-MONT-0324-04_15 Trucking Accident.mpg; WK-MONT-0324-07_30 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,18,,,,
WK,DHN,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-DOTH-0224-01_30 Lunch Pail; WK-DOTH-0224-02_15 Lunch Pail; WK-DOTH-0224-13_30 Premises Liability; WK-DOTH-0224-14_15 Premises Liability; WK-DOTH-0224-91-05_Commercial Vehicles.mpg; WK-DOTH-0224-92-10_Commercial Vehicles.mpg; WK-DOTH-0224-93-05_General Injury.mpg; WK-DOTH-0224-94-10_General Injury.mpg; WK-DOTH-0224-99-04_General Injury.mpg; WK-DOTH-0324-01_30 Car Wreck; WK-DOTH-0324-02_15 Car Wreck; WK-DOTH-0324-03_30 Trucking Accident; WK-DOTH-0324-04_15 Trucking Accident; WK-DOTH-0324-07_30 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,14,,,,
WK,CHA,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-CHAT-0224-03_30 Channel Flipping; WK-CHAT-0224-04_15 Channel Flipping.mpg; WK-CHAT-0224-07_30 Communication; WK-CHAT-0224-08_15 Communication; WK-CHAT-0224-13_30 Premises Liability.mpg; WK-CHAT-0224-14_15 Premises Liability.mpg; WK-CHAT-0224-15_15 On The Job Injury.mpg; WK-CHAT-0224-16_30 On The Job Injury.mpg; WK-CHAT-0224-91-05_Commercial Vehicles; WK-CHAT-0224-92-10_Commercial Vehicles; WK-CHAT-0224-93-05_General Injury.mpg; WK-CHAT-0224-94-10_General Injury.mpg; WK-CHAT-0224-99-04_General Injury.mpg; WK-CHAT-0324-01_30 Car Wreck; WK-CHAT-0324-02_15 Car Wreck; WK-CHAT-0324-03_30 Trucking Accident; WK-CHAT-0324-04_15 Trucking Accident .mpg; WK-CHAT-0324-07_30 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,18,,,,
WK,KNX,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-KNOX-0224-07_30 Communication; WK-KNOX-0224-08_15 Communication; WK-KNOX-0224-13_30 Premises Liability; WK-KNOX-0224-14_15 Premises Liability; WK-KNOX-0224-91-05_Commercial Vehicles.mpg; WK-KNOX-0224-92-10_Commercial Vehicles.mpg; WK-KNOX-0224-93-05_General Injury.mpg; WK-KNOX-0224-94-10_General Injury.mpg; WK-KNOX-0224-99-04_General Injury.mpg; WK-KNOX-0324-01_30 Car Wreck; WK-KNOX-0324-02_15 Car Wreck; WK-KNOX-0324-03_30 Trucking Accident; WK-KNOX-0324-04_15 Trucking Accident.mpg; WK-KNOX-0324-07_30 Weekends.mpg,,Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,14,,,,
WK,PAN,TV,September,2024,,"8/31-9/1, 9/7-9/8, 9/14-9/15, 9/21-9/22, 9/28-9/29 | 9/1/2024-9/30/2024 | 9/2-9/6, 9/9-9/13, 9/16-9/20, 9/23-9/27",,,WK-PANA-0224-01_30 Lunch Pail; WK-PANA-0224-02_15 Lunch Pail; WK-PANA-0224-06_15 Insurance Experts; WK-PANA-0224-15_15 On The Job Injury; WK-PANA-0224-16_30 On The Job Injury; WK-PANA-0224-18_15 More To Us; WK-PANA-0224-86-04_Premises Liability.mpg; WK-PANA-0224-91-05_Commercial Vehicles.mpg; WK-PANA-0224-92-10_Commercial Vehicles.mpg; WK-PANA-0324-01_30 Car Wreck; WK-PANA-0324-02_15 Car Wreck; WK-PANA-0324-05_30 Commercial Accidents; WK-PANA-0324-06_15 Commercial Accidents; WK-PANA-0324-07_30 Weekends.mpg,,Panama City (inactive market). Source: 09. September 2024 Traffic Instructions.xlsx,09. September 2024 Traffic Instructions.xlsx,14,,,Y,
WK,BRM,TV,October,2024,,"10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25",,,WK-BHAM-0224-01_30 Lunch Pail; WK-BHAM-0224-02_15 Lunch Pail; WK-BHAM-0224-05_30 Insurance Experts; WK-BHAM-0224-06_15 Insurance Experts; WK-BHAM-0224-08_15 Communication; WK-BHAM-0224-09_30 Auto Accidents; WK-BHAM-0224-10_15 Auto Accidents 15; WK-BHAM-0224-13_30 Premises Liability.mpg; WK-BHAM-0224-14_15 Premises Liability.mpg; WK-BHAM-0224-15_15 On The Job Injury.mpg; WK-BHAM-0224-16_30 On The Job Injury.mpg; WK-BHAM-0224-18_15 More To Us.mpg; WK-BHAM-0224-91-05_Commercial Vehicles; WK-BHAM-0224-92-10_Commercial Vehicles; WK-BHAM-0224-93-05_General Injury.mpg; WK-BHAM-0224-94-10_General Injury.mpg; WK-BHAM-0224-99-04_General Injury.mpg; WK-BHAM-0324-03_30 Trucking Accident; WK-BHAM-0324-04_15 Trucking Accident; WK-BHAM-0324-07 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,20,,,,
WK,HSV,TV,October,2024,,"10/1-10/31 | 10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25 | 9/30-9/27",,,WK-HUNT-0224-01_30 Lunch Pail; WK-HUNT-0224-02_15 Lunch Pail; WK-HUNT-0224-05_30 Insurance Experts; WK-HUNT-0224-06_15 Insurance Experts; WK-HUNT-0224-09_30 Auto Accidents; WK-HUNT-0224-10_15 Auto Accidents; WK-HUNT-0224-13_30 Premises Liability.mpg; WK-HUNT-0224-14_15 Premises Liability.mpg; WK-HUNT-0224-15_15 On The Job Injury.mpg; WK-HUNT-0224-16_30 On The Job Injury.mpg; WK-HUNT-0224-91-05_Commercial Vehicles; WK-HUNT-0224-92-10_Commercial Vehicles; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-99-04_General Injury.mpg; WK-HUNT-0324-03_30 Trucking Accident; WK-HUNT-0324-04_15 Trucking Accident; WK-HUNT-0324-07_30 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,18,,,,
WK,MTG,TV,October,2024,,"10/1/2024-10/31/2024 | 10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25",,,WK-MONT-0224-01_30 Lunch Pail; WK-MONT-0224-02_15 Lunch Pail; WK-MONT-0224-05_30 Insurance Experts; WK-MONT-0224-06_15 Insurance Experts; WK-MONT-0224-09_30 Auto Accidents; WK-MONT-0224-10_15 Auto Accidents; WK-MONT-0224-13_30 Premises Liability.mpg; WK-MONT-0224-14_15 Premises Liability.mp4; WK-MONT-0224-15_15 On The Job Injury.mpg; WK-MONT-0224-16_30 On The Job Injury.mpg; WK-MONT-0224-91-05_Commercial Vehicles; WK-MONT-0224-92-10_Commercial Vehicles; WK-MONT-0224-93-05_General Injury.mpg; WK-MONT-0224-94-10_General Injury.mpg; WK-MONT-0224-99-04_General Injury.mpg; WK-MONT-0324-03_30 Trucking Accident; WK-MONT-0324-04_15 Trucking Accident.mpg; WK-MONT-0324-07_30 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,18,,,,
WK,DHN,TV,October,2024,,"10/1/2024-10/31/2024 | 10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25",,,WK-DOTH-0224-05_30 Insurance Experts; WK-DOTH-0224-06_15 Insurance Experts; WK-DOTH-0224-09_30 Auto Accidents; WK-DOTH-0224-10_15 Auto Accidents; WK-DOTH-0224-14_15 Premises Liability; WK-DOTH-0224-16_30 On The Job Injury; WK-DOTH-0224-91-05_Commercial Vehicles.mpg; WK-DOTH-0224-92-10_Commercial Vehicles.mpg; WK-DOTH-0224-93-05_General Injury.mpg; WK-DOTH-0224-94-10_General Injury.mpg; WK-DOTH-0224-99-04_General Injury.mpg; WK-DOTH-0324-03_30 Trucking Accident; WK-DOTH-0324-04_15 Trucking Accident; WK-DOTH-0324-07_30 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,14,,,,
WK,CHA,TV,October,2024,,"10/1/2024-10/31/2024 | 10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25",,,WK-CHAT-0224-01 Lunch Pail; WK-CHAT-0224-02_15 Lunch Pail; WK-CHAT-0224-05_30 Insurance Experts; WK-CHAT-0224-06_15 Insurance Experts; WK-CHAT-0224-09_30 Auto Accidents; WK-CHAT-0224-10_15 Auto Accidents; WK-CHAT-0224-13_30 Premises Liability.mpg; WK-CHAT-0224-14_15 Premises Liability.mpg; WK-CHAT-0224-15_15 On The Job Injury.mpg; WK-CHAT-0224-16_30 On The Job Injury.mpg; WK-CHAT-0224-91-05_Commercial Vehicles; WK-CHAT-0224-92-10_Commercial Vehicles; WK-CHAT-0224-93-05_General Injury.mpg; WK-CHAT-0224-94-10_General Injury.mpg; WK-CHAT-0224-99-04_General Injury.mpg; WK-CHAT-0324-03_30 Trucking Accident; WK-CHAT-0324-04_15 Trucking Accident .mpg; WK-CHAT-0324-07_30 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,18,,,,
WK,KNX,TV,October,2024,,"10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25 | 9/30/2024-10/31/2024",,,WK-KNOX-0224-05_30 Insurance Experts; WK-KNOX-0224-06_15 Insurance Experts; WK-KNOX-0224-09_30 Auto Accidents; WK-KNOX-0224-10_15 Auto Accidents; WK-KNOX-0224-14_15 Premises Liability; WK-KNOX-0224-16_30 On The Job Injury; WK-KNOX-0224-91-05_Commercial Vehicles.mpg; WK-KNOX-0224-92-10_Commercial Vehicles.mpg; WK-KNOX-0224-93-05_General Injury.mpg; WK-KNOX-0224-94-10_General Injury.mpg; WK-KNOX-0224-99-04_General Injury.mpg; WK-KNOX-0324-03_30 Trucking Accident; WK-KNOX-0324-04_15 Trucking Accident; WK-KNOX-0324-07_30 Weekends.mpg,,Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,14,,,,
WK,PAN,TV,October,2024,,"10/5-10/6, 10/12-10/13, 10/19-10/20, 10/26-10/27 | 9/30-10/4, 10/7-10/11, 10/14-10/18, 10/21-10/25 | 9/30/2024-10/31/2024",,,WK-PANA-0224-02_15 Lunch Pail; WK-PANA-0224-05_30 Insurance Experts; WK-PANA-0224-06_15 Insurance Experts; WK-PANA-0224-09_30 Auto Accidents; WK-PANA-0224-10_15 Auto Accidents; WK-PANA-0224-14_15 Premises Liability; WK-PANA-0224-15_15 On The Job Injury; WK-PANA-0224-16_30 On The Job Injury; WK-PANA-0224-86-04_Premises Liability.mpg; WK-PANA-0224-91-05_Commercial Vehicles.mpg; WK-PANA-0224-92-10_Commercial Vehicles.mpg; WK-PANA-0324-05_30 Commercial Accidents; WK-PANA-0324-06_15 Commercial Accidents; WK-PANA-0324-07_30 Weekends.mpg,,Panama City (inactive market). Source: 10. October 2024 Traffic Instructions.xlsx,10. October 2024 Traffic Instructions.xlsx,14,,,Y,
WK,BRM,TV,December,2024,,"12/1, 12/7-12/8, 12/14-12/15, 12/21-12/22, 12/28-12/29 | 12/1/2024-12/31/2024 | 12/2-12/6, 12/9-12/13, 12/16-12/20, 12/23-12/27, 12/30-12/31",,,WK-BHAM-0224-03_30 Channel Flipping; WK-BHAM-0224-04_15 Channel Flipping; WK-BHAM-0224-05_30 Insurance Experts; WK-BHAM-0224-06_15 Insurance Experts; WK-BHAM-0224-09_30 Auto Accidents; WK-BHAM-0224-10_15 Auto Accidents 15; WK-BHAM-0224-13_30 Premises Liability; WK-BHAM-0224-14_15 Premises Liability; WK-BHAM-0224-15_15 On The Job Injury; WK-BHAM-0224-16_30 On The Job Injury; WK-BHAM-0224-18_15 More To Us; WK-BHAM-0224-93-05_General Injury.mpg; WK-BHAM-0224-94-10_General Injury.mpg; WK-BHAM-0224-95-05_On The Job Injury; WK-BHAM-0224-96-10_On The Job Injury; WK-BHAM-0224-99-04_General Injury.mpg; WK-BHAM-0324-02_15 Car Wreck; WK-BHAM-0324-03_30 Trucking Accident; WK-BHAM-0324-04_15 Trucking Accident; WK-BHAM-0324-07 Weekends.mpg,,Source: December 2024 Traffic Instructions.xlsx,December 2024 Traffic Instructions.xlsx,20,,,,
WK,HSV,TV,December,2024,,"12/1, 12/7-12/8, 12/14-12/15, 12/21-12/22, 12/28-12/29 | 12/1/2024-12/31/2024 | 12/2-12/6, 12/9-12/13, 12/16-12/20, 12/23-12/27, 12/30-12/31",,,WK-HUNT-0224-03_30 Channel Flipping; WK-HUNT-0224-04_15 Channel Flipping; WK-HUNT-0224-05_30 Insurance Experts; WK-HUNT-0224-06_15 Insurance Experts; WK-HUNT-0224-09_30 Auto Accidents; WK-HUNT-0224-10_15 Auto Accidents; WK-HUNT-0224-13_30 Premises Liability; WK-HUNT-0224-14_15 Premises Liability; WK-HUNT-0224-15_15 On The Job Injury; WK-HUNT-0224-16_30 On The Job Injury; WK-HUNT-0224-93-05_General Injury.mpg; WK-HUNT-0224-94-10_General Injury.mpg; WK-HUNT-0224-95-05_On The Job Injury; WK-HUNT-0224-96-10_On The Job Injury; WK-HUNT-0224-99-04_General Injury.mpg; WK-HUNT-0324-02_15 Car Wreck; WK-HUNT-0324-03_30 Trucking Accident; WK-HUNT-0324-04_15 Trucking Accident; WK-HUNT-0324-07_30 Weekends.mpg,,Source: December 2024 Traffic Instructions.xlsx,December 2024 Traffic Instructions.xlsx,19,,,,
WK,MTG,TV,December,2024,,"11/25-11/28/2024 | 12/1, 12/7-12/8, 12/14-12/15, 12/21-12/22, 12/28-12/29 | 12/1/2024-12/31/2024 | 12/2-12/6, 12/9-12/13, 12/16-12/20, 12/23-12/27, 12/30-12/31",,,WK-MONT-0224-03_30 Channel Flipping; WK-MONT-0224-04_15 Channel Flipping; WK-MONT-0224-05_30 Insurance Experts; WK-MONT-0224-06_15 Insurance Experts; WK-MONT-0224-09_30 Auto Accidents; WK-MONT-0224-10_15 Auto Accidents; WK-MONT-0224-13_30 Premises Liability; WK-MONT-0224-14_15 Premises Liability; WK-MONT-0224-15_15 On The Job Injury; WK-MONT-0224-16_30 On The Job Injury; WK-MONT-0224-93-05_General Injury.mpg; WK-MONT-0224-94-10_General Injury.mpg; WK-MONT-0224-95-05_On The Job Injury; WK-MONT-0224-96-10_On The Job Injury; WK-MONT-0224-99-04_General Injury.mpg; WK-MONT-0324-03_30 Trucking Accident; WK-MONT-0324-04_15 Trucking Accident; WK-MONT-0324-07_30 Weekends.mpg,,Source: December 2024 Traffic Instructions.xlsx,December 2024 Traffic Instructions.xlsx,18,,,,
WK,DHN,TV,December,2024,,"12/1, 12/7-12/8, 12/14-12/15, 12/21-12/22, 12/28-12/29 | 12/1/2024-12/31/2024 | 12/2-12/6, 12/9-12/13, 12/16-12/20, 12/23-12/27, 12/30-12/31",,,WK-DOTH-0224-01_30 Lunch Pail; WK-DOTH-0224-02_15 Lunch Pail; WK-DOTH-0224-09_30 Auto Accidents; WK-DOTH-0224-10_15 Auto Accidents; WK-DOTH-0224-15_15 On The Job Injury; WK-DOTH-0224-16_30 On The Job Injury; WK-DOTH-0224-93-05_General Injury; WK-DOTH-0224-94-10_General Injury; WK-DOTH-0224-95-05_On The Job Injury; WK-DOTH-0224-96-10_On The Job Injury; WK-DOTH-0224-99-04_General Injury.mpg; WK-DOTH-0324-03_30 Trucking Accident; WK-DOTH-0324-04_15 Trucking Accident; WK-DOTH-0324-07_30 Weekends.mpg,,Source: December 2024 Traffic Instructions.xlsx,December 2024 Traffic Instructions.xlsx,14,,,,
